timestamp,load_kw,pv_kw,wind_kw,base_kw,peak_flag,scenario,seed,scenario_seed,day_id
2026-01-01 00:00:00,37.92202070732022,0.0,13.797587303582224,24.124433403737996,0,mixed,0,mixed_seed0,0
2026-01-01 00:01:00,37.25135206790204,0.0,13.611258136128834,23.640093931773208,0,mixed,0,mixed_seed0,0
2026-01-01 00:02:00,39.15678827482941,0.75125036319889,7.722255196168612,30.683282715461907,0,mixed,0,mixed_seed0,0
2026-01-01 00:03:00,37.79229820800903,0.0,5.152775171790729,32.6395230362183,0,mixed,0,mixed_seed0,0
2026-01-01 00:04:00,36.165390081424476,0.0,9.933228662250137,26.23216141917434,0,mixed,0,mixed_seed0,0
2026-01-01 00:05:00,38.383266568783625,0.0,10.99291712779814,27.390349440985485,0,mixed,0,mixed_seed0,0
2026-01-01 00:06:00,40.71419476088176,0.32458197807084704,9.747814018952303,30.64179876385861,0,mixed,0,mixed_seed0,0
2026-01-01 00:07:00,39.797013549358475,0.4969586759081312,7.765079518130686,31.53497535531966,0,mixed,0,mixed_seed0,0
2026-01-01 00:08:00,35.64529079617539,0.32909209955795066,9.652048781018607,25.66414991559883,0,mixed,0,mixed_seed0,0
2026-01-01 00:09:00,34.21659467282836,0.5506034924767372,9.463708412623188,24.202282767728434,0,mixed,0,mixed_seed0,0
2026-01-01 00:10:00,35.79768384551795,0.26442404685813653,14.445888917584872,21.087370881074943,0,mixed,0,mixed_seed0,0
2026-01-01 00:11:00,37.43510925053927,0.20550923457204737,15.844197971925627,21.385402044041594,0,mixed,0,mixed_seed0,0
2026-01-01 00:12:00,31.495344773142502,0.28436824019280804,22.691205677951636,8.519770854998058,0,mixed,0,mixed_seed0,0
2026-01-01 00:13:00,36.73727351923499,0.0,19.470981615986958,17.26629190324803,0,mixed,0,mixed_seed0,0
2026-01-01 00:14:00,34.146010292643034,0.7129967175578412,20.155232453747836,13.277781121337355,0,mixed,0,mixed_seed0,0
2026-01-01 00:15:00,35.40685871484911,0.0,19.615228330991037,15.79163038385807,0,mixed,0,mixed_seed0,0
2026-01-01 00:16:00,35.85382398726672,0.0,21.11634027466638,14.73748371260034,0,mixed,0,mixed_seed0,0
2026-01-01 00:17:00,36.400870737206056,0.5098701681710704,20.898373519865842,14.992627049169144,0,mixed,0,mixed_seed0,0
2026-01-01 00:18:00,38.198052928737006,1.110421667970889,20.65791810045439,16.429713160311728,0,mixed,0,mixed_seed0,0
2026-01-01 00:19:00,39.75282167815428,0.0,22.134805626834815,17.61801605131946,0,mixed,0,mixed_seed0,0
2026-01-01 00:20:00,36.80296989820011,0.0,23.98218710581059,12.820782792389522,0,mixed,0,mixed_seed0,0
2026-01-01 00:21:00,40.51844059047324,0.0,23.00439767487916,17.51404291559408,0,mixed,0,mixed_seed0,0
2026-01-01 00:22:00,35.417478065764946,0.0,22.383894383906167,13.03358368185878,0,mixed,0,mixed_seed0,0
2026-01-01 00:23:00,37.93763065230748,0.027655783067794818,18.566211622530847,19.34376324670884,0,mixed,0,mixed_seed0,0
2026-01-01 00:24:00,39.29612996241831,0.0,17.629836920211833,21.66629304220648,0,mixed,0,mixed_seed0,0
2026-01-01 00:25:00,37.25129299496882,0.0,15.51795358873506,21.73333940623376,0,mixed,0,mixed_seed0,0
2026-01-01 00:26:00,35.136530983993985,0.0,15.649691000565387,19.4868399834286,0,mixed,0,mixed_seed0,0
2026-01-01 00:27:00,34.67019203756717,0.0,32.75103738147112,1.9191546560960475,0,mixed,0,mixed_seed0,0
2026-01-01 00:28:00,35.80962719440237,0.0,30.80041065864941,5.009216535752955,0,mixed,0,mixed_seed0,0
2026-01-01 00:29:00,37.4840761486297,0.0,30.729427341486023,6.754648807143674,0,mixed,0,mixed_seed0,0
2026-01-01 00:30:00,34.38940015101772,0.0,31.41865892375219,2.9707412272655276,0,mixed,0,mixed_seed0,0
2026-01-01 00:31:00,36.37057501460992,0.7316127532395803,31.415015884160844,4.223946377209494,0,mixed,0,mixed_seed0,0
2026-01-01 00:32:00,36.475731220412364,0.3054354508437309,30.911298567493763,5.25899720207487,0,mixed,0,mixed_seed0,0
2026-01-01 00:33:00,38.20639932725143,0.0,29.160503023651835,9.045896303599598,0,mixed,0,mixed_seed0,0
2026-01-01 00:34:00,37.371636990481555,0.0,26.588752598876184,10.782884391605371,0,mixed,0,mixed_seed0,0
2026-01-01 00:35:00,35.465686132702025,0.0,24.691122769747064,10.77456336295496,0,mixed,0,mixed_seed0,0
2026-01-01 00:36:00,32.93500540602605,0.0,25.61612130898427,7.3188840970417814,0,mixed,0,mixed_seed0,0
2026-01-01 00:37:00,34.23802273683656,0.0,23.070219379595322,11.16780335724124,0,mixed,0,mixed_seed0,0
2026-01-01 00:38:00,36.51463334478669,0.4526314328210731,20.366019152273868,15.695982759691748,0,mixed,0,mixed_seed0,0
2026-01-01 00:39:00,38.28106896789315,0.0,21.220713481638903,17.060355486254245,0,mixed,0,mixed_seed0,0
2026-01-01 00:40:00,31.392782920540306,0.28088934569370816,22.60200915162104,8.509884423225557,0,mixed,0,mixed_seed0,0
2026-01-01 00:41:00,38.31837166300156,0.3160534590998563,19.979211118839267,18.023107085062435,0,mixed,0,mixed_seed0,0
2026-01-01 00:42:00,37.89152670353381,0.8252671870025321,19.021730877672205,18.044528638859077,0,mixed,0,mixed_seed0,0
2026-01-01 00:43:00,36.473553614035936,0.0,12.149418195570847,24.32413541846509,0,mixed,0,mixed_seed0,0
2026-01-01 00:44:00,35.17501280884474,1.0431612668549732,13.38144964797368,20.750401894016086,0,mixed,0,mixed_seed0,0
2026-01-01 00:45:00,33.722827566729876,0.7612891643347383,31.91762436500374,1.0439140373913958,0,mixed,0,mixed_seed0,0
2026-01-01 00:46:00,38.146610022595155,0.34383959540130393,32.55112445504848,5.2516459721453685,0,mixed,0,mixed_seed0,0
2026-01-01 00:47:00,39.39629124204841,1.4301553375404696,32.41471097790881,5.5514249265991324,0,mixed,0,mixed_seed0,0
2026-01-01 00:48:00,38.99398376964276,0.12298715875633875,32.33240386934073,6.538592741545692,0,mixed,0,mixed_seed0,0
2026-01-01 00:49:00,37.77207173268327,0.4928873496421309,31.92787956679738,5.351304816243761,0,mixed,0,mixed_seed0,0
2026-01-01 00:50:00,35.37234422465253,0.0,34.36330793599806,1.009036288654471,0,mixed,0,mixed_seed0,0
